,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
723,61.625469,-103.344696,61.603865,-105.069255,-28.307494,-102.48321499999997,-28.319684,-103.385333,Selenographic,Equatorial
724,0.365816,132.224711,0.370037,131.676148,29.954717,132.508083,29.959162,131.847649,Selenographic,Equatorial
725,-28.884867,154.967192,-28.889262,154.097045,-60.811647,155.255066,-60.816413,153.686624,Selenographic,Equatorial
726,-28.694388,118.388348,-28.703788,117.537073,-60.551381,119.628497,-60.569859,118.148973,Selenographic,Equatorial
727,44.82681,117.198844,44.823294,118.160795,68.721579,117.02857,68.713374,119.017221,Selenographic,Equatorial
728,-76.083101,-137.910203,-76.064637,-134.900024,-58.118313,42.139618,-58.111471,40.898862,Selenographic,Equatorial
729,-72.889526,42.102375,-72.873229,44.882204,-60.921222,-137.468149,-60.91454,-138.92132,Selenographic,Equatorial
730,-57.307323,157.336483,-57.308442,158.807573,-87.193529,150.539482,-87.193336,165.880033,Polar,South
731,46.374343,79.554841,46.368129,80.645105,70.458542,79.701966,70.440707,82.153273,Selenographic,Equatorial
732,61.342252,-101.19344000000001,61.32101,-102.91482500000001,1.422103,-100.603902,1.410901,-101.45208100000002,Selenographic,Equatorial
733,61.611159,164.822559,61.616176,166.26928,29.377313,165.224595,29.380781,166.084965,Selenographic,Equatorial
734,-15.30239,31.153391,-15.314395,30.15071,-30.273924,31.234219,-30.286636,30.119617,Selenographic,Equatorial
735,-29.378321,-92.01302800000002,-29.395859,-92.800997,-61.230166,-90.32877200000001,-61.259638,-91.70088099999998,Selenographic,Equatorial
736,-72.725897,112.256561,-72.690808,114.884232,-61.230675,-69.52247599999998,-61.21233,-71.02621699999997,Selenographic,Equatorial
737,0.720687,-162.339106,0.721023,-161.853802,5.904049,-162.352613,5.904384,-161.865686,Selenographic,Equatorial
738,31.606434,56.408238,31.615108,57.263115,-13.311899,56.709015,-13.303594,57.499513,Selenographic,Equatorial
739,48.994214,-17.77066000000002,49.001602,-16.526468000000023,31.212209,-17.583619,31.218578,-16.626396,Selenographic,Equatorial
740,-1.367479,-165.507291,-1.367384,-164.94192,28.00662,-165.632258,28.006654,-164.949242,Selenographic,Equatorial
741,-72.431724,150.686319,-72.437243,153.417925,-61.463387,-26.55345299999999,-61.468732,-28.180969000000005,Selenographic,Equatorial
742,67.64323,-24.078253000000018,67.633387,-26.431876999999986,52.520913,-24.35730699999999,52.513958,-25.863603000000012,Selenographic,Equatorial
743,3.116478,-119.52753999999999,3.10018,-120.38158100000001,-26.974797,-119.38216600000001,-26.989504,-120.26837,Selenographic,Equatorial
744,32.618914,70.15505,32.604491,68.958055,12.589721,70.264927,12.577323,69.219371,Selenographic,Equatorial
745,-29.472407,12.373974,-29.472155,11.65083,0.674882,12.271879,0.675004,11.670301,Selenographic,Equatorial
746,-72.821647,124.445729,-72.798318,127.107326,-61.097078,-55.99898000000002,-61.085416,-57.51640600000002,Selenographic,Equatorial
747,-0.244778,159.459618,-0.243835,158.639612,-30.356141,159.250896,-30.35894,158.287294,Selenographic,Equatorial
748,-26.968261,102.211531,-26.979637,101.252117,-58.970121,103.636982,-58.994123,102.01797,Selenographic,Equatorial
749,1.253683,39.503754,1.247674,40.126359,31.559553,39.666423,31.552751,40.434592,Selenographic,Equatorial
750,-55.574827,122.860366,-55.589919,124.404338,-82.122987,124.105629,-82.056836,130.229152,Polar,South
751,-26.882784,-126.747073,-26.868094,-127.752299,-56.983742,-126.328542,-56.973863,-127.769835,Selenographic,Equatorial
752,-61.613182,166.542301,-61.608117,165.312306,-1.682121,165.879471,-1.675524,165.34318,Selenographic,Equatorial
753,43.22432,117.152413,43.219959,118.191527,67.024074,116.953519,67.015044,119.00626,Selenographic,Equatorial
754,-17.030424,15.877864,-16.989805,14.984925,-21.457091,15.855491,-21.416056,14.939585,Selenographic,Equatorial
755,-30.667001,155.033453,-30.672868,154.047948,-62.60287,155.421978,-62.609664,153.572433,Selenographic,Equatorial
756,44.885886,64.149506,44.882863,65.083004,68.646733,63.99271,68.637717,66.017701,Selenographic,Equatorial
757,-59.884735,179.802521,-59.88715,178.493903,-0.121192,179.113622,-0.122251,178.533785,Selenographic,Equatorial
758,-0.639711,-4.2059790000000135,-0.635693,-5.1044239999999945,-45.504878,-4.466414999999984,-45.499475,-5.656925999999999,Selenographic,Equatorial
759,63.414287,9.635762,63.418622,11.195314,31.217722,10.006819,31.221054,10.849437,Selenographic,Equatorial
760,-74.542352,-138.98555,-74.528478,-136.542822,-59.448663,41.032948,-59.443162,39.872565,Selenographic,Equatorial
761,28.495883,133.632222,28.492749,132.609426,-31.410993,133.477557,-31.41483,132.434612,Selenographic,Equatorial
762,61.273612,-131.16457,61.263314,-132.914224,-8.641171,-131.284911,-8.647061,-132.139175,Selenographic,Equatorial
763,-72.800684,125.430185,-72.778793,128.091518,-61.068877,-54.855894999999975,-61.058024,-56.37491399999999,Selenographic,Equatorial
764,-63.020423,-86.07144599999998,-62.992705,-87.64802600000002,-35.808617,-85.40599900000001,-35.794229,-86.20008100000001,Selenographic,Equatorial
765,43.213849,160.568543,43.223851,161.61038,66.873152,159.324823,66.891358,161.380335,Selenographic,Equatorial
766,62.976323,47.800172,62.964252,45.937495,37.537709,47.763161,37.529866,46.629526,Selenographic,Equatorial
767,60.015449,125.186135,59.9979,126.852953,-30.046073,124.554229,-30.092348,125.59658,Selenographic,Equatorial
768,59.484985,-88.09450500000003,59.458677,-89.90774900000002,-0.524339,-87.54614199999997,-0.540041,-88.47465299999999,Selenographic,Equatorial
769,23.729547,-21.527720999999985,23.733271,-22.524445000000014,14.455582,-21.652049999999974,14.459146,-22.584994999999992,Selenographic,Equatorial
770,44.719061,90.41381,44.711587,91.385342,68.751545,90.616904,68.734473,92.677074,Selenographic,Equatorial
771,46.420322,158.268065,46.430312,159.383372,70.55644,156.646502,70.577956,159.102312,Selenographic,Equatorial
772,59.208915,-16.79059799999999,59.200486,-15.141532999999981,30.172149,-16.866737999999998,30.166874,-15.870603000000017,Selenographic,Equatorial
773,-53.347202,169.321191,-53.341072,170.826268,-62.384333,169.157496,-62.377463,171.053857,Selenographic,Equatorial
774,-59.404312,-35.46390200000002,-59.417342,-33.796280000000024,-28.331331,-35.184781999999984,-28.344528,-34.26623999999998,Selenographic,Equatorial
775,61.202474,144.984097,61.206569,143.560224,-28.759788,143.997021,-28.757228,143.134582,Selenographic,Equatorial
776,-55.215855,143.402714,-55.20562,144.948623,-81.172489,141.971938,-81.150993,147.454574,Polar,South
777,-74.469244,99.847369,-74.42892,102.551748,-59.632921,-82.69885199999999,-59.614469,-84.00773400000003,Selenographic,Equatorial
778,46.226062,-145.674383,46.23024,-144.726128,50.90157,-145.773136,50.905273,-144.722916,Selenographic,Equatorial
779,59.582781,145.015621,59.600452,143.509496,-30.4204,143.478248,-30.39175,142.503499,Selenographic,Equatorial
780,-61.391163,-155.034973,-61.392136,-156.391243,-1.543702,-155.880372,-1.543753,-156.418052,Selenographic,Equatorial
781,44.641457,-173.001306,44.649551,-172.088698,68.490687,-174.324961,68.507382,-172.45103,Selenographic,Equatorial
782,5.849141,-20.334484999999972,5.851144,-19.712820000000022,12.711459,-20.373696999999993,12.713458,-19.74359099999998,Selenographic,Equatorial
783,60.052462,58.878996,60.030668,57.275591,27.599086,59.587238,27.586881,58.562569,Selenographic,Equatorial
784,-27.095914,154.996805,-27.099041,154.046383,-59.013965,155.267409,-59.016957,153.617419,Selenographic,Equatorial
785,-76.27554,110.519634,-76.230839,113.803291,-57.869846,-71.64516099999997,-57.852269,-73.00449600000002,Selenographic,Equatorial
786,59.95302,-15.823521000000028,59.9592,-14.206052999999997,27.707338,-15.350614000000007,27.711522,-14.423164999999983,Selenographic,Equatorial
787,1.884326,-159.097273,1.889789,-158.533232,31.611892,-159.197036,31.615593,-158.533129,Selenographic,Equatorial
788,59.610272,141.687196,59.537703,140.138171,29.575841,141.559883,29.506474,140.616985,Selenographic,Equatorial
789,-33.308119,-43.545165,-33.302319,-44.36964999999998,-27.649102,-43.547901000000024,-27.643023,-44.31303500000001,Selenographic,Equatorial
790,-30.600464,157.202736,-30.602788,156.212915,-62.58957,157.612679,-62.59247,155.760555,Selenographic,Equatorial
791,-1.245156,128.234352,-1.251652,128.802843,30.715891,128.437419,30.707682,129.16024,Selenographic,Equatorial
792,43.349502,-157.775611,43.342912,-156.857956,67.018912,-158.949804,67.018594,-157.139782,Selenographic,Equatorial
793,-75.910383,150.25695,-75.917967,153.639303,-58.1807,-26.669992999999977,-58.184965,-28.142468000000008,Selenographic,Equatorial
794,61.875114,-31.012094999999988,61.882536,-29.439622999999983,29.683831,-30.494212000000005,29.688989,-29.65143999999998,Selenographic,Equatorial
795,1.430859,-76.78875099999999,1.42117,-77.58732199999997,-28.539002,-76.51671199999998,-28.549227,-77.37830000000002,Selenographic,Equatorial
796,-6.024244,-166.362279,-5.95076,-165.39681,-36.042167,-166.599498,-35.965135,-165.432117,Selenographic,Equatorial
797,3.422003,58.705532,3.422958,59.544616,-41.642005,58.857485,-41.639325,59.998079,Selenographic,Equatorial
798,63.166542,-5.2942429999999945,63.083039,-7.264360000000011,18.236777,-6.202987000000007,18.147571,-7.164873,Selenographic,Equatorial
799,-61.667997,-103.45729399999999,-61.645295,-104.76332400000001,-1.762279,-102.30779999999999,-1.752249,-102.81701600000002,Selenographic,Equatorial
800,-28.708027,116.232737,-28.720551,115.373224,-60.63078,117.559638,-60.652667,116.064209,Selenographic,Equatorial
801,-61.21424,-35.408135000000016,-61.213223,-33.83039200000002,-30.060498,-35.15700800000002,-30.05977,-34.320561,Selenographic,Equatorial
802,61.45391,84.063644,61.474908,85.504627,-28.389021,85.933143,-28.376337,86.759838,Selenographic,Equatorial
803,44.108803,37.488349,40.475755,27.547809,21.656565,-42.509307999999976,26.571041,-49.171108000000004,Selenographic,Equatorial
804,44.795862,119.303319,44.793634,120.265687,68.617951,119.059268,68.612028,121.039558,Selenographic,Equatorial
805,-88.576544,-25.690044999999998,-89.166151,-44.98344400000002,-57.19911,85.607224,-57.218546,86.836105,Polar,South
806,-34.627182,-43.124120000000005,-34.655832,-42.10933899999998,-81.808756,-44.000332000000014,-81.813758,-38.76286099999999,Polar,South
807,-63.183938,-101.22992199999999,-63.163968,-102.76904200000001,-2.887796,-100.16691200000002,-2.881531,-100.73580600000003,Selenographic,Equatorial
808,44.714274,89.334186,44.706657,90.301116,68.67963,89.538432,68.662392,91.583839,Selenographic,Equatorial
809,43.09577,90.356829,43.087624,91.405972,66.994079,90.488994,66.976261,92.610441,Selenographic,Equatorial
810,59.587439,-135.69161,59.595724,-137.360525,-30.253787,-136.290819,-30.23892,-137.210606,Selenographic,Equatorial
811,-59.425551,129.731167,-59.49859,131.641254,-87.506824,128.532611,-87.469101,149.46966,Polar,South
812,-88.984892,11.468824,-89.598517,-36.50747999999999,-56.550455,121.736987,-56.562131,123.103896,Polar,South
813,-59.614657,92.136082,-59.579204,90.729418,30.41359,93.949492,30.436211,93.099147,Selenographic,Equatorial
814,-12.480294,-18.096593999999982,-12.481804,-17.434511999999984,32.513684,-18.357726000000014,32.512241,-17.610973,Selenographic,Equatorial
815,46.418205,117.763225,46.41249,118.866499,88.884051,-48.88695100000001,88.742488,-89.83074699999997,Polar,North
816,59.757174,108.306267,59.74266,109.794027,-30.181909,108.504839,-30.221506,109.371291,Selenographic,Equatorial
817,-59.950344,-141.661272,-59.954419,-143.057152,-0.259108,-141.852987,-0.264352,-142.410595,Selenographic,Equatorial
818,1.231469,-84.18993799999998,1.246006,-83.62107600000002,31.019992,-83.680746,31.030608,-83.03153800000001,Selenographic,Equatorial
819,44.810207,105.484997,44.803607,106.461563,68.524865,105.554522,68.510744,107.562885,Selenographic,Equatorial
820,3.214312,-94.98638399999999,3.151106,-95.86620799999997,-26.844644,-94.623155,-26.912095,-95.56140799999997,Selenographic,Equatorial
821,-29.143566,128.077307,-29.157782,127.215748,-61.126054,129.092717,-61.147184,127.563321,Selenographic,Equatorial
822,63.23934,2.109967,63.232784,3.899687,24.272475,2.022474,24.270362,2.911309,Selenographic,Equatorial
823,-60.029356,177.583984,-60.034168,176.231484,-0.269355,176.862041,-0.273667,176.262536,Selenographic,Equatorial
824,-35.145452,23.566672,-35.145601,24.321678,-17.657918,23.639485,-17.648936,24.273722,Selenographic,Equatorial
825,-31.243852,50.638844,-31.249833,51.267162,13.686873,50.996837,13.681432,51.559172,Selenographic,Equatorial
826,-2.604993,123.912662,-2.611728,124.548094,29.262094,124.166105,29.252924,124.959485,Selenographic,Equatorial
827,-22.922247,16.970261,-22.912683,15.992866,-38.122162,16.995457,-38.113636,15.878697,Selenographic,Equatorial
828,22.509403,108.238856,22.497761,107.302587,-2.442632,108.391299,-2.4534,107.527842,Selenographic,Equatorial
829,-33.753641,-22.65309400000001,-33.746695,-21.637428,-56.551862,-22.907680000000028,-56.545226,-21.478062000000023,Selenographic,Equatorial
830,-28.669569,117.323593,-28.69026,116.468005,-60.64887,118.607641,-60.679357,117.117013,Selenographic,Equatorial
831,1.334917,154.110493,1.331125,154.727423,30.881777,154.014176,30.877592,154.811954,Selenographic,Equatorial
832,46.379605,120.28811,46.369679,121.39155,70.565424,119.907007,70.550424,122.326496,Selenographic,Equatorial
833,-61.187184,-17.181331999999998,-61.18663,-15.777543999999978,-16.200436,-16.98264899999998,-16.199484,-16.36882300000002,Selenographic,Equatorial
834,43.007397,-75.14550500000001,42.998701,-74.12063599999999,67.151704,-74.987642,67.134516,-73.00080500000001,Selenographic,Equatorial
835,-11.222866,31.096117,-11.229058,30.111643,-26.214064,31.160675,-26.220669,30.089335,Selenographic,Equatorial
836,1.978474,-149.379825,1.981443,-148.835794,29.269936,-149.364638,29.270897,-148.750746,Selenographic,Equatorial
837,4.285852,-149.378912,4.272632,-148.831432,31.545465,-149.334377,31.529319,-148.703511,Selenographic,Equatorial
838,43.007874,-75.144115,42.999349,-74.11937999999998,67.151808,-74.98733900000002,67.134767,-73.00075500000003,Selenographic,Equatorial
839,-38.290795,-43.30018000000001,-38.260586,-42.23909600000002,-84.879412,-43.99128300000001,-84.814816,-35.728927999999996,Polar,South
840,-1.367448,39.487601,-1.370041,40.105749,28.805252,39.657099,28.802126,40.398724,Selenographic,Equatorial
841,59.314907,-17.86909000000003,59.307174,-16.213157000000024,32.607435,-17.93204400000002,32.603032,-16.910908000000006,Selenographic,Equatorial
842,-59.556485,-26.577516000000003,-59.552143,-24.91194999999999,-48.721177,-26.46858500000002,-48.717619,-25.207884999999976,Selenographic,Equatorial
843,-86.345581,93.548357,-86.498963,104.785816,-52.896566,109.763013,-52.912018,110.942508,Selenographic,Equatorial
844,6.417146,92.83271,6.405733,93.545284,27.324695,93.224444,27.311385,94.033769,Selenographic,Equatorial
845,1.677194,125.214958,1.669271,125.954824,31.696642,125.459527,31.685873,126.357841,Selenographic,Equatorial
846,0.219767,124.993384,0.213066,125.626767,32.169774,125.248167,32.160763,126.064329,Selenographic,Equatorial
847,61.539076,2.213992,61.533057,3.734671,22.563549,2.067235,22.561241,2.856271,Selenographic,Equatorial
848,44.848123,-145.614649,44.852235,-144.760305,68.802423,-146.444731,68.80959,-144.673769,Selenographic,Equatorial
849,-72.940586,43.28642,-72.922456,46.071498,-60.907475,-136.471219,-60.899869,-137.921052,Selenographic,Equatorial
850,42.92674,141.240046,42.932024,142.193609,29.762446,141.352546,29.767089,142.186571,Selenographic,Equatorial
851,-0.031198,-0.26145700000000716,-0.030884,0.310952,25.259452,-0.2679790000000253,25.258813,0.3622,Selenographic,Equatorial
852,62.941579,89.715862,62.960697,87.853261,33.115483,90.807355,33.161091,89.745101,Selenographic,Equatorial
853,-1.212252,-179.416119,-1.175359,-178.861678,30.719444,-179.807107,30.741498,-179.106136,Selenographic,Equatorial
854,43.191305,119.259757,43.187791,120.299008,66.919296,118.996213,66.911978,121.040329,Selenographic,Equatorial
855,34.334531,56.327602,34.203819,57.291912,-12.257369,56.210406,-12.415617,57.07168,Selenographic,Equatorial
856,-0.621634,-153.565887,-0.622253,-153.07532,28.829451,-153.588813,28.827601,-153.008515,Selenographic,Equatorial
857,-73.543186,-94.60673500000001,-73.501958,-92.03228200000001,-60.466328,82.658773,-60.445644,81.252173,Polar,South
858,59.505473,-107.86739499999999,59.489484,-109.515695,-30.457025,-107.198228,-30.466461,-108.13192799999999,Selenographic,Equatorial
859,63.146155,-61.691956000000005,63.13331,-63.65945900000003,42.177447,-61.704567999999995,42.170339,-62.927981999999986,Selenographic,Equatorial
860,9.757844,0.842469,9.754884,1.649202,-30.033214,0.476058,-30.036395,1.368061,Selenographic,Equatorial
861,-61.539568,124.580931,-61.530106,123.072685,-11.623148,124.720391,-11.619762,124.033227,Selenographic,Equatorial
862,-88.631768,-42.112953000000005,-89.258041,-67.780124,-58.496167,70.436144,-58.516443,71.875647,Polar,South
863,-0.749836,171.601041,-0.735038,172.134902,29.067422,171.565436,29.083099,172.227988,Selenographic,Equatorial
864,-18.435802,-22.52695,-18.428082,-21.675827000000027,-36.061679,-22.61378400000001,-36.054753,-21.674211000000014,Selenographic,Equatorial
865,61.155457,-52.071695999999974,61.135221,-53.727269999999976,29.155963,-51.71930600000002,29.143184,-52.66490700000003,Selenographic,Equatorial
